,BsmtHalfBath,MasVnrArea,ScreenPorch,GrLivArea,YearBuilt,FullBath,KitchenAbvGr,GarageCars,YrSold,LotArea,WoodDeckSF,GarageArea,TotRmsAbvGrd,Fireplaces,LowQualFinSF,LotFrontage,HalfBath,MiscVal,MSSubClass,OpenPorchSF,TotalBsmtSF,BsmtUnfSF,BsmtFinSF2,GarageYrBlt,2ndFlrSF,YearRemodAdd,BedroomAbvGr,EnclosedPorch,BsmtFinSF1,3SsnPorch,PoolArea,MoSold,BsmtFullBath,1stFlrSF,Condition1_0,Condition1_1,Condition1_2,Condition1_3,Condition1_4,Exterior1st_0,Exterior1st_1,Exterior1st_2,Exterior1st_3,Exterior1st_4,RoofStyle_0,RoofStyle_1,RoofStyle_2,RoofStyle_3,Heating_0,Heating_1,Heating_2,Heating_3,Street_0,Street_1,Functional_0,Functional_1,Functional_2,Functional_3,PavedDrive_0,PavedDrive_1,PavedDrive_2,Neighborhood_0,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Neighborhood_5,KitchenQual_0,KitchenQual_1,KitchenQual_2,LandSlope_0,LandSlope_1,LandSlope_2,Condition2_0,Condition2_1,Condition2_2,Condition2_3,SaleCondition_0,SaleCondition_1,SaleCondition_2,SaleCondition_3,Utilities_0,Utilities_1,ExterQual_0,ExterQual_1,ExterQual_2,RoofMatl_0,RoofMatl_1,RoofMatl_2,RoofMatl_3,LotConfig_0,LotConfig_1,LotConfig_2,LotConfig_3,Exterior2nd_0,Exterior2nd_1,Exterior2nd_2,Exterior2nd_3,Exterior2nd_4,LandContour_0,LandContour_1,LandContour_2,HeatingQC_0,HeatingQC_1,HeatingQC_2,HeatingQC_3,Electrical_0,Electrical_1,Electrical_2,Electrical_3,MSZoning_0,MSZoning_1,MSZoning_2,MSZoning_3,SaleType_0,SaleType_1,SaleType_2,SaleType_3,SaleType_4,LotShape_0,LotShape_1,LotShape_2,HouseStyle_0,HouseStyle_1,HouseStyle_2,HouseStyle_3,MasVnrType_0,MasVnrType_1,MasVnrType_2,Foundation_0,Foundation_1,Foundation_2,Foundation_3,ExterCond_0,ExterCond_1,ExterCond_2,ExterCond_3,CentralAir_0,CentralAir_1,BldgType_0,BldgType_1,BldgType_2,BldgType_3,OverallQual,OverallCond,BsmtFinType1_0,BsmtFinType1_1,BsmtFinType1_2,BsmtFinType1_3,GarageFinish_0,GarageFinish_1,GarageFinish_2,BsmtQual_0,BsmtQual_1,BsmtQual_2,GarageQual_0,GarageQual_1,GarageQual_2,GarageQual_3,BsmtExposure_0,BsmtExposure_1,BsmtExposure_2,BsmtCond_0,BsmtCond_1,BsmtCond_2,GarageCond_0,GarageCond_1,GarageCond_2,GarageCond_3,BsmtFinType2_0,BsmtFinType2_1,BsmtFinType2_2,BsmtFinType2_3,GarageType_0,GarageType_1,GarageType_2,GarageType_3,SalePrice
173,0.0,491.0,0,1362,1961,1,1,2.0,2008,10197,0,504.0,6,1,0,80.0,1,0,20,20,1362.0,700.0,374.0,1961.0,0,1961,3,0,288.0,0,0,6,1.0,1362,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,6,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,163000.0
174,0.0,132.0,0,1651,1986,2,1,2.0,2008,12416,192,616.0,7,1,0,47.0,0,0,20,0,1606.0,0.0,208.0,1986.0,0,1986,3,0,1398.0,0,0,11,1.0,1651,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,6,5,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,184000.0
175,0.0,0.0,0,2158,1950,2,1,2.0,2007,12615,0,576.0,7,1,0,84.0,0,0,20,29,1202.0,725.0,0.0,1950.0,0,2001,4,39,477.0,0,0,6,1.0,2158,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,6,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,243000.0
176,1.0,268.0,192,2060,1988,2,1,2.0,2007,10029,0,521.0,8,1,0,97.0,1,0,60,228,1151.0,320.0,0.0,1988.0,896,1989,4,0,831.0,0,0,9,0.0,1164,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,6,5,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,211000.0
177,0.0,0.0,0,1920,1958,2,1,2.0,2006,13650,0,451.0,8,1,0,79.95940320806642,0,0,50,0,1052.0,554.0,441.0,1958.0,668,1958,4,0,57.0,0,0,7,1.0,1252,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,5,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,172500.0
178,0.0,748.0,0,2234,2008,2,1,3.0,2009,17423,0,1166.0,9,1,0,63.0,0,0,20,60,2216.0,312.0,0.0,2009.0,0,2009,1,0,1904.0,0,0,7,1.0,2234,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,9,5,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,501837.0
179,0.0,0.0,0,968,1923,1,1,2.0,2007,8520,0,480.0,5,0,0,60.0,0,0,30,0,968.0,968.0,0.0,1935.0,0,2006,2,184,0.0,0,0,7,0.0,968,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,5,6,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,100000.0
180,0.0,456.0,0,1525,2000,2,1,2.0,2007,2117,0,440.0,5,1,0,40.955813230183054,1,0,160,0,756.0,320.0,0.0,2000.0,756,2000,3,0,436.0,0,0,6,0.0,769,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,6,5,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,177000.0
181,0.0,0.0,0,1802,1920,1,1,1.0,2006,7588,0,216.0,9,1,0,54.0,1,0,70,0,793.0,441.0,0.0,1920.0,901,1950,4,40,352.0,0,0,7,0.0,901,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,7,6,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,200100.0
182,0.0,98.0,0,1340,1957,1,1,1.0,2007,9060,116,252.0,7,1,0,60.0,0,0,20,0,0.0,0.0,0.0,1957.0,0,2006,3,0,0.0,180,0,6,0.0,1340,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,5,6,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,120000.0
183,0.0,0.0,0,2082,2003,2,1,2.0,2008,11426,280,484.0,6,0,0,63.0,1,0,50,238,1362.0,1362.0,0.0,2003.0,720,2003,3,0,0.0,0,0,6,0.0,1362,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,7,5,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,200000.0
184,0.0,0.0,0,1252,1908,1,1,2.0,2006,7438,104,576.0,5,0,0,92.0,0,0,50,0,504.0,504.0,0.0,1986.0,316,1991,3,0,0.0,0,0,6,0.0,936,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,5,8,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,127000.0
185,0.0,0.0,410,3608,1892,2,1,3.0,2006,22950,0,840.0,12,2,572,90.0,1,0,75,260,1107.0,1107.0,0.0,1993.0,1518,1993,4,0,0.0,0,0,6,0.0,1518,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,10,9,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,475000.0
186,0.0,0.0,0,1217,1990,2,1,2.0,2009,9947,168,497.0,6,0,0,62.90950906969988,0,0,80,27,1188.0,577.0,0.0,1990.0,0,1991,3,0,611.0,0,0,6,1.0,1217,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,7,5,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,173000.0
187,0.0,0.0,0,1656,1916,2,1,1.0,2009,10410,0,180.0,8,0,144,60.0,1,0,50,0,660.0,660.0,0.0,1916.0,704,1987,3,0,0.0,140,0,8,0.0,808,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,5,7,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,135000.0
188,0.0,275.0,0,1224,1979,0,2,2.0,2009,7018,120,528.0,6,2,0,64.0,2,0,90,0,1086.0,0.0,0.0,1979.0,0,1979,2,0,1086.0,0,0,6,2.0,1224,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,5,5,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,153337.0
189,0.0,0.0,224,1593,2001,1,1,2.0,2008,4923,0,682.0,5,1,0,41.0,1,0,120,120,1593.0,440.0,0.0,2001.0,0,2002,0,0,1153.0,0,0,8,1.0,1593,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,8,5,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,286000.0
190,0.0,0.0,0,2727,1932,2,1,2.0,2007,10570,0,440.0,10,2,0,70.0,1,0,70,74,853.0,556.0,0.0,1932.0,1178,1994,3,0,297.0,0,0,12,0.0,1549,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,8,8,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,315000.0
191,0.0,138.0,0,1479,1972,1,1,2.0,2007,7472,0,484.0,7,0,0,68.25786237336166,1,0,60,32,725.0,99.0,0.0,1972.0,754,2004,4,0,626.0,0,0,6,1.0,725,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,7,9,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,184000.0
192,0.0,0.0,0,1431,1999,2,1,2.0,2009,9017,0,666.0,6,0,0,68.0,0,0,20,35,1431.0,871.0,0.0,1999.0,0,1999,3,0,560.0,0,0,9,1.0,1431,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,7,5,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,192000.0
193,0.0,50.0,0,1709,2004,2,1,2.0,2006,2522,0,380.0,7,0,0,24.0,0,0,160,40,970.0,970.0,0.0,2004.0,739,2004,3,0,0.0,0,0,5,0.0,970,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,7,5,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,130000.0
194,0.0,0.0,0,864,1972,1,1,1.0,2008,7180,0,352.0,5,0,0,60.0,0,0,20,0,864.0,474.0,0.0,1989.0,0,1972,3,0,390.0,0,0,5,0.0,864,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,5,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,127000.0
195,0.0,0.0,0,1456,1976,2,1,2.0,2009,2280,87,440.0,7,1,0,24.0,1,0,160,0,855.0,289.0,0.0,1976.0,601,1976,3,0,566.0,0,0,7,0.0,855,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,6,6,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,148500.0
196,0.0,205.0,266,1726,2007,2,1,3.0,2007,9416,171,786.0,8,1,0,79.0,0,0,20,138,1726.0,600.0,0.0,2007.0,0,2007,3,0,1126.0,0,0,9,1.0,1726,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,7,5,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,311872.0
197,1.0,0.0,0,3112,1918,2,1,2.0,2006,25419,0,795.0,8,1,392,174.0,0,0,75,16,1360.0,140.0,184.0,1918.0,1360,1990,4,552,1036.0,0,512,3,1.0,1360,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,8,4,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,235000.0
198,0.0,0.0,0,2229,1912,1,1,0.0,2009,5520,0,0.0,8,0,371,92.0,0,0,75,198,755.0,755.0,0.0,1926.7577688978447,929,1950,5,30,0.0,0,0,7,0.0,929,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,6,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,104000.0
199,0.0,262.0,170,1713,2004,2,1,3.0,2009,9591,0,856.0,7,1,0,76.0,0,0,20,26,1713.0,625.0,0.0,2004.0,0,2005,3,0,1088.0,0,0,1,1.0,1713,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,8,5,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,274900.0
200,0.0,0.0,0,1121,2003,2,1,2.0,2010,8546,132,440.0,5,0,0,80.0,0,0,20,64,1121.0,1121.0,0.0,2003.0,0,2004,2,0,0.0,0,0,3,0.0,1121,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,4,5,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,140000.0
201,1.0,0.0,0,1279,1977,2,1,2.0,2008,10125,238,473.0,6,2,0,75.0,0,0,20,83,1196.0,276.0,279.0,1980.0,0,1977,3,0,641.0,0,0,2,0.0,1279,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,6,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,171500.0
202,0.0,0.0,0,1310,1924,2,1,1.0,2006,7000,0,398.0,6,0,0,50.0,0,0,50,0,617.0,0.0,0.0,1924.0,445,1950,2,126,617.0,0,0,5,0.0,865,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,6,6,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,112000.0
203,0.0,205.0,0,848,2004,1,1,2.0,2008,4438,149,420.0,3,1,0,42.18374854693985,0,0,120,0,848.0,186.0,0.0,2004.0,0,2004,1,0,662.0,0,0,1,1.0,848,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,6,5,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,149000.0
204,0.0,0.0,0,1284,1947,1,1,1.0,2009,3500,0,240.0,5,0,0,50.0,1,0,50,35,720.0,408.0,0.0,1948.0,564,1950,2,0,312.0,0,0,4,0.0,720,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,5,7,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,110000.0
